"OKV_SCHEMA","DL_NAAM","DL_ID","DL_RUN_ID","PROCES_NAAM","DL_FREQUENTIE_INFO","PROCES_STATUS","VERSCHIL","TYPE_DL_NAAM","AANTAL_RUNS_PER_BRON","AANTAL_RUNS_GOED","AANTAL_RUNS_FOUT","RUN_FOUT","START_TIJD","EIND_TIJD"
"OKV_UPA_PO","upa.upadagelijks",53,2967,"MasterBestandHarnas","dagelijks, alleen op werkdagen","Afgebroken",60,"bestand",507,476,31,3,22-03-2022 08:00_15,22-03-2022 09:00_35
"OKV_UPA_PO","upa.upadagelijks",53,2967,"PlatBestandHarnas","dagelijks, alleen op werkdagen","Afgebroken",60,"bestand",507,476,31,3,22-03-2022 08:00_17,22-03-2022 09:00_30
"OKV_UPA_PO","upa.upadagelijks",53,2963,"DetecteerPakbon","dagelijks, alleen op werkdagen","Afgebroken",2,"bestand",507,476,31,3,21-03-2022 08:00_19,21-03-2022 08:02_25
"OKV_UPA_PO","upa.upadagelijks",53,2963,"MasterBestandHarnas","dagelijks, alleen op werkdagen","Afgebroken",2,"bestand",507,476,31,3,21-03-2022 08:00_14,21-03-2022 08:02_37
"OKV_UPA_PO","upa.upadagelijks",53,2963,"PlatBestandHarnas","dagelijks, alleen op werkdagen","Afgebroken",2,"bestand",507,476,31,3,21-03-2022 08:00_16,21-03-2022 08:02_31
"OKV_UPA_PO","upa.upadagelijks",53,2947,"DetecteerPakbon","dagelijks, alleen op werkdagen","Afgebroken",0,"bestand",507,476,31,3,17-03-2022 08:00_23,17-03-2022 08:00_31
"OKV_UPA_PO","upa.upadagelijks",53,2947,"MasterBestandHarnas","dagelijks, alleen op werkdagen","Afgebroken",0,"bestand",507,476,31,3,17-03-2022 08:00_18,17-03-2022 08:00_41
"OKV_UPA_PO","upa.upadagelijks",53,2947,"PlatBestandHarnas","dagelijks, alleen op werkdagen","Afgebroken",0,"bestand",507,476,31,3,17-03-2022 08:00_20,17-03-2022 08:00_36
"OKV_UPA_PO","upa.upadagelijks",53,2913,"DetecteerPakbon","dagelijks, alleen op werkdagen","Afgebroken",0,"bestand",507,476,31,3,11-03-2022 10:22_46,11-03-2022 10:22_52
"OKV_UPA_PO","upa.upadagelijks",53,2913,"MasterBestandHarnas","dagelijks, alleen op werkdagen","Afgebroken",0,"bestand",507,476,31,3,11-03-2022 10:22_42,11-03-2022 10:23_02
"OKV_UPA_PO","upa.upadagelijks",53,2913,"PlatBestandHarnas","dagelijks, alleen op werkdagen","Afgebroken",0,"bestand",507,476,31,3,11-03-2022 10:22_44,11-03-2022 10:22_57
"OKV_UPA_PO","upa.upadagelijks",53,2902,"ControlerenPakbon","dagelijks, alleen op werkdagen","Afgebroken",0,"bestand",507,476,31,3,07-03-2022 16:14_59,07-03-2022 16:15_20
"OKV_UPA_PO","upa.upadagelijks",53,2902,"MasterBestandHarnas","dagelijks, alleen op werkdagen","Afgebroken",2,"bestand",507,476,31,3,07-03-2022 16:14_02,07-03-2022 16:15_36
"OKV_UPA_PO","upa.upadagelijks",53,2902,"PlatBestandHarnas","dagelijks, alleen op werkdagen","Afgebroken",1,"bestand",507,476,31,3,07-03-2022 16:14_04,07-03-2022 16:15_30
"OKV_BAS_PO","bas.baswekelijks_saf",36,2846,"ControlerenPakbon","wekelijks","Afgebroken",0,"bestand",154,145,9,3,26-02-2022 05:01_17,26-02-2022 05:01_36
"OKV_BAS_PO","bas.baswekelijks_saf",36,2846,"MasterBestandHarnas","wekelijks","Afgebroken",2,"bestand",154,145,9,3,26-02-2022 05:00_20,26-02-2022 05:01_54
"OKV_BAS_PO","bas.baswekelijks_saf",36,2846,"PlatBestandHarnas","wekelijks","Afgebroken",1,"bestand",154,145,9,3,26-02-2022 05:00_25,26-02-2022 05:01_48
"OKV_PEERCODE_PO","peercode.peercodedagelijks",9,2802,"ControlerenPakbon","dagelijks","Afgebroken",0,"bestand",772,737,35,3,23-02-2022 02:01_13,23-02-2022 02:01_39
"OKV_PEERCODE_PO","peercode.peercodedagelijks",9,2802,"MasterBestandHarnas","dagelijks","Afgebroken",2,"bestand",772,737,35,3,23-02-2022 02:00_19,23-02-2022 02:01_58
"OKV_PEERCODE_PO","peercode.peercodedagelijks",9,2802,"PlatBestandHarnas","dagelijks","Afgebroken",2,"bestand",772,737,35,3,23-02-2022 02:00_23,23-02-2022 02:01_53
"OKV_BAS_PO","bas.baswekelijks_ass",34,2767,"ControlerenPakbon","wekelijks","Afgebroken",0,"bestand",162,138,24,3,21-02-2022 09:51_17,21-02-2022 09:51_35
"OKV_BAS_PO","bas.baswekelijks_ass",34,2767,"MasterBestandHarnas","wekelijks","Afgebroken",1,"bestand",162,138,24,3,21-02-2022 09:50_31,21-02-2022 09:51_51
"OKV_BAS_PO","bas.baswekelijks_ass",34,2767,"PlatBestandHarnas","wekelijks","Afgebroken",1,"bestand",162,138,24,3,21-02-2022 09:50_33,21-02-2022 09:51_45
"OKV_BAS_PO","bas.baswekelijks_saf",36,2766,"ControlerenPakbon","wekelijks","Afgebroken",0,"bestand",154,145,9,3,21-02-2022 09:49_38,21-02-2022 09:49_55
"OKV_BAS_PO","bas.baswekelijks_saf",36,2766,"MasterBestandHarnas","wekelijks","Afgebroken",2,"bestand",154,145,9,3,21-02-2022 09:48_31,21-02-2022 09:50_12
"OKV_BAS_PO","bas.baswekelijks_saf",36,2766,"PlatBestandHarnas","wekelijks","Afgebroken",2,"bestand",154,145,9,3,21-02-2022 09:48_33,21-02-2022 09:50_06
"OKV_BAS_PO","bas.baswekelijks_ass",34,2765,"DetecteerPakbon","wekelijks","Afgebroken",0,"bestand",162,138,24,3,21-02-2022 08:51_11,21-02-2022 08:51_18
"OKV_BAS_PO","bas.baswekelijks_ass",34,2765,"MasterBestandHarnas","wekelijks","Afgebroken",0,"bestand",162,138,24,3,21-02-2022 08:51_06,21-02-2022 08:51_31
"OKV_BAS_PO","bas.baswekelijks_ass",34,2765,"PlatBestandHarnas","wekelijks","Afgebroken",0,"bestand",162,138,24,3,21-02-2022 08:51_08,21-02-2022 08:51_24
"OKV_BAS_PO","bas.baswekelijks_saf",36,2763,"DetecteerPakbon","wekelijks","Afgebroken",0,"bestand",154,145,9,3,21-02-2022 08:50_15,21-02-2022 08:50_28
"OKV_BAS_PO","bas.baswekelijks_saf",36,2763,"MasterBestandHarnas","wekelijks","Afgebroken",1,"bestand",154,145,9,3,21-02-2022 08:50_10,21-02-2022 08:50_43
"OKV_BAS_PO","bas.baswekelijks_saf",36,2763,"PlatBestandHarnas","wekelijks","Afgebroken",0,"bestand",154,145,9,3,21-02-2022 08:50_12,21-02-2022 08:50_35
"OKV_UPA_PO","upa.upadagelijks",53,2668,"LadenBestanden","dagelijks, alleen op werkdagen","Afgebroken",0,"bestand",507,476,31,3,03-02-2022 14:19_07,03-02-2022 14:19_24
"OKV_UPA_PO","upa.upadagelijks",53,2668,"MasterBestandHarnas","dagelijks, alleen op werkdagen","Afgebroken",2,"bestand",507,476,31,3,03-02-2022 14:17_49,03-02-2022 14:19_34
"OKV_UPA_PO","upa.upadagelijks",53,2668,"PlatBestandHarnas","dagelijks, alleen op werkdagen","Afgebroken",2,"bestand",507,476,31,3,03-02-2022 14:17_51,03-02-2022 14:19_29
"OKV_RESAFASA_PO","rf.opendk",41,2610,"ControlerenResafasaPakbon","na release (kwartaal) en incidenteel","Afgebroken",14,"bestand",1,0,1,4,27-01-2022 11:15_50,27-01-2022 11:30_07
"OKV_RESAFASA_PO","rf.opendk",41,2610,"DetecteerResafasaPakbon","na release (kwartaal) en incidenteel","Afgebroken",14,"bestand",1,0,1,4,27-01-2022 11:15_22,27-01-2022 11:29_47
"OKV_RESAFASA_PO","rf.opendk",41,2610,"MasterBestandHarnasResafasa","na release (kwartaal) en incidenteel","Afgebroken",17,"bestand",1,0,1,4,27-01-2022 11:15_18,27-01-2022 11:32_41
"OKV_RESAFASA_PO","rf.opendk",41,2610,"ResafasaPlatBestandHarnas","na release (kwartaal) en incidenteel","Afgebroken",10,"bestand",1,0,1,4,27-01-2022 11:15_20,27-01-2022 11:25_04
"OKV_BAS_PO","bas.baswekelijks_saf",36,2545,"BronzoneHarnas","wekelijks","Afgebroken",91,"bestand",154,145,9,4,11-01-2022 12:37_27,11-01-2022 14:08_03
"OKV_BAS_PO","bas.baswekelijks_saf",36,2545,"LaadBronzoneLoop","wekelijks","Afgebroken",90,"bestand",154,145,9,4,11-01-2022 12:38_14,11-01-2022 14:07_53
"OKV_BAS_PO","bas.baswekelijks_saf",36,2545,"LadenBronzone","wekelijks","Afgebroken",90,"bestand",154,145,9,4,11-01-2022 12:38_09,11-01-2022 14:07_58
"OKV_BAS_PO","bas.baswekelijks_saf",36,2545,"MasterBestandHarnas","wekelijks","Afgebroken",95,"bestand",154,145,9,4,11-01-2022 12:32_52,11-01-2022 14:08_08
"OKV_BAS_PO","bas.baswekelijks_ass",34,2410,"DetecteerPakbon","wekelijks","Afgebroken",1877,"bestand",162,138,24,3,18-12-2021 05:09_38,19-12-2021 12:26_17
"OKV_BAS_PO","bas.baswekelijks_ass",34,2410,"MasterBestandHarnas","wekelijks","Afgebroken",1915,"bestand",162,138,24,3,18-12-2021 05:09_33,19-12-2021 13:04_41
"OKV_BAS_PO","bas.baswekelijks_ass",34,2410,"PlatBestandHarnas","wekelijks","Afgebroken",1879,"bestand",162,138,24,3,18-12-2021 05:09_35,19-12-2021 12:28_18
"OKV_BAS_PO","bas.baswekelijks_ass",34,1762,"DetecteerPakbon","wekelijks","Afgebroken",3387,"bestand",162,138,24,3,23-10-2021 06:00_27,25-10-2021 14:27_21
"OKV_BAS_PO","bas.baswekelijks_ass",34,1762,"MasterBestandHarnas","wekelijks","Afgebroken",3430,"bestand",162,138,24,3,23-10-2021 06:00_22,25-10-2021 15:10_00
"OKV_BAS_PO","bas.baswekelijks_ass",34,1762,"PlatBestandHarnas","wekelijks","Afgebroken",3389,"bestand",162,138,24,3,23-10-2021 06:00_24,25-10-2021 14:29_38
"OKV_BAS_PO","bas.baswekelijks_ass",34,1649,"ControlerenPakbon","wekelijks","Afgebroken",21,"bestand",162,138,24,3,14-10-2021 15:35_29,14-10-2021 15:56_03
"OKV_BAS_PO","bas.baswekelijks_ass",34,1649,"MasterBestandHarnas","wekelijks","Afgebroken",24,"bestand",162,138,24,3,14-10-2021 15:34_43,14-10-2021 15:58_41
"OKV_BAS_PO","bas.baswekelijks_ass",34,1649,"PlatBestandHarnas","wekelijks","Afgebroken",22,"bestand",162,138,24,3,14-10-2021 15:34_45,14-10-2021 15:56_56
"OKV_BAS_PO","bas.baswekelijks_ass",34,1628,"ControlerenPakbon","wekelijks","Afgebroken",5,"bestand",162,138,24,3,14-10-2021 10:12_13,14-10-2021 10:17_28
"OKV_BAS_PO","bas.baswekelijks_ass",34,1628,"MasterBestandHarnas","wekelijks","Afgebroken",28,"bestand",162,138,24,3,14-10-2021 10:11_28,14-10-2021 10:39_15
"OKV_BAS_PO","bas.baswekelijks_ass",34,1628,"PlatBestandHarnas","wekelijks","Afgebroken",7,"bestand",162,138,24,3,14-10-2021 10:11_30,14-10-2021 10:18_51
"OKV_BAS_PO","bas.baswekelijks_ass",34,1610,"ControlerenPakbon","wekelijks","Afgebroken",734,"bestand",162,138,24,3,13-10-2021 03:36_20,13-10-2021 15:50_12
"OKV_BAS_PO","bas.baswekelijks_ass",34,1610,"MasterBestandHarnas","wekelijks","Afgebroken",986,"bestand",162,138,24,3,13-10-2021 03:35_35,13-10-2021 20:01_10
"OKV_BAS_PO","bas.baswekelijks_ass",34,1610,"PlatBestandHarnas","wekelijks","Afgebroken",743,"bestand",162,138,24,3,13-10-2021 03:35_37,13-10-2021 15:58_21
"OKV_BAS_PO","bas.baswekelijks_saf",36,1542,"DetecteerPakbon","wekelijks","Afgebroken",3121,"bestand",154,145,9,3,09-10-2021 05:42_04,11-10-2021 09:43_25
"OKV_BAS_PO","bas.baswekelijks_saf",36,1542,"MasterBestandHarnas","wekelijks","Afgebroken",3226,"bestand",154,145,9,3,09-10-2021 05:42_00,11-10-2021 11:27_30
"OKV_BAS_PO","bas.baswekelijks_saf",36,1542,"PlatBestandHarnas","wekelijks","Afgebroken",3125,"bestand",154,145,9,3,09-10-2021 05:42_01,11-10-2021 09:47_22
"OKV_BAS_PO","bas.baswekelijks_ass",34,1482,"ControlerenPakbon","wekelijks","Afgebroken",736,"bestand",162,138,24,3,06-10-2021 11:55_08,07-10-2021 00:11_12
"OKV_BAS_PO","bas.baswekelijks_ass",34,1482,"MasterBestandHarnas","wekelijks","Afgebroken",746,"bestand",162,138,24,3,06-10-2021 11:54_24,07-10-2021 00:20_26
"OKV_BAS_PO","bas.baswekelijks_ass",34,1482,"PlatBestandHarnas","wekelijks","Afgebroken",738,"bestand",162,138,24,3,06-10-2021 11:54_25,07-10-2021 00:12_23
"OKV_PEERCODE_PO","peercode.peercodedagelijks",9,1084,"DetecteerPakbon","dagelijks","Afgebroken",720,"bestand",772,737,35,3,05-08-2021 00:01_23,05-08-2021 12:01_46
"OKV_PEERCODE_PO","peercode.peercodedagelijks",9,1084,"MasterBestandHarnas","dagelijks","Afgebroken",727,"bestand",772,737,35,3,05-08-2021 00:01_18,05-08-2021 12:08_27
"OKV_PEERCODE_PO","peercode.peercodedagelijks",9,1084,"PlatBestandHarnas","dagelijks","Afgebroken",723,"bestand",772,737,35,3,05-08-2021 00:01_20,05-08-2021 12:03_51
